11	108200940	108201148	ATM	+
11	108202170	108202284	ATM	+
11	108202605	108202764	ATM	+
11	108203488	108203627	ATM	+
11	108204612	108204695	ATM	+
11	108205695	108205836	ATM	+
11	108206571	108206688	ATM	+
11	108213948	108214098	ATM	+
11	108216469	108216635	ATM	+
11	108218005	108218092	ATM	+
11	108224492	108224607	ATM	+
11	108225537	108225601	ATM	+
11	108235808	108235945	ATM	+
11	108236051	108239826	ATM	+
11	111957547	111957683	SDHD	+
11	111958580	111958697	SDHD	+
11	111959590	111959735	SDHD	+
11	111963803	111963933	SDHD	+
11	111965528	111966525	SDHD	+
11	125495030	125495907	CHEK1	+
11	125496123	125496537	CHEK1	+
11	125496250	125496470	CHEK1	+
11	125496643	125496728	CHEK1	+
11	125497501	125497725	CHEK1	+
11	125499126	125499191	CHEK1	+
11	125499285	125499355	CHEK1	+
11	125503057	125503246	CHEK1	+
11	125505323	125505428	CHEK1	+
11	125507343	125507439	CHEK1	+
11	125513686	125513795	CHEK1	+
11	125513985	125514163	CHEK1	+
11	125514406	125514538	CHEK1	+
11	125523640	125523742	CHEK1	+
11	125525119	125525242	CHEK1	+
11	125525119	125527042	CHEK1	+
11	125545822	125546150	CHEK1	+
14	45605135	45605742	FANCM	+
14	45606271	45606444	FANCM	+
14	45609834	45609912	FANCM	+
14	45618039	45618198	FANCM	+
14	45620599	45620731	FANCM	+
14	45623122	45623255	FANCM	+
14	45623899	45624025	FANCM	+
14	45624575	45624662	FANCM	+
14	45628298	45628483	FANCM	+
14	45633561	45633768	FANCM	+
14	45636152	45636366	FANCM	+
14	45639791	45639949	FANCM	+
14	45642257	45642413	FANCM	+
14	45644273	45646179	FANCM	+
14	45650632	45650727	FANCM	+
14	45650839	45650908	FANCM	+
14	45652976	45653105	FANCM	+
14	45654419	45654576	FANCM	+
14	45656983	45657090	FANCM	+
14	45658004	45658565	FANCM	+
14	45664683	45664788	FANCM	+
14	45665374	45665750	FANCM	+
14	45667846	45668138	FANCM	+
14	45669072	45670093	FANCM	+
15	40987326	40987623	RAD51	+
15	40987377	40987519	RAD51	+
15	40990954	40991043	RAD51	+
15	40993261	40993399	RAD51	+
15	40994003	40994124	RAD51	+
15	40998374	40998492	RAD51	+
15	41001222	41001314	RAD51	+
15	41011002	41011097	RAD51	+
15	41020908	41021022	RAD51	+
15	41021702	41021832	RAD51	+
15	41022050	41022172	RAD51	+
15	41023252	41024356	RAD51	+
15	89787193	89787264	FANCI	+
15	89790859	89790962	FANCI	+
15	89801934	89802007	FANCI	+
15	89803943	89804074	FANCI	+
15	89804815	89804972	FANCI	+
15	89805051	89805109	FANCI	+
15	89806649	89806691	FANCI	+
15	89807133	89807257	FANCI	+
15	89807752	89807838	FANCI	+
15	89811629	89811756	FANCI	+
15	89816607	89816700	FANCI	+
15	89817398	89817535	FANCI	+
15	89819941	89820122	FANCI	+
15	89821917	89822005	FANCI	+
15	89824400	89824531	FANCI	+
15	89824995	89825066	FANCI	+
15	89826366	89826481	FANCI	+
15	89828326	89828449	FANCI	+
15	89833443	89833512	FANCI	+
15	89834843	89834945	FANCI	+
15	89835918	89836095	FANCI	+
15	89836172	89836294	FANCI	+
15	89837063	89837228	FANCI	+
15	89838145	89838325	FANCI	+
15	89843030	89843197	FANCI	+
15	89843530	89843616	FANCI	+
15	89844556	89844673	FANCI	+
15	89847094	89847146	FANCI	+
15	89848345	89848473	FANCI	+
15	89848571	89848640	FANCI	+
15	89848835	89848929	FANCI	+
15	89849237	89849425	FANCI	+
15	89850706	89850760	FANCI	+
15	89850843	89850903	FANCI	+
15	89856134	89856203	FANCI	+
15	89857842	89857938	FANCI	+
15	89858512	89858620	FANCI	+
15	89859627	89860362	FANCI	+
15	91260578	91260671	BLM	+
15	91267264	91267374	BLM	+
15	91290618	91290720	BLM	+
15	91292596	91293297	BLM	+
15	91295016	91295176	BLM	+
15	91298040	91298168	BLM	+
15	91303210	91303509	BLM	+
15	91303376	91303509	BLM	+
15	91303823	91304485	BLM	+
15	91306195	91306387	BLM	+
15	91308525	91308644	BLM	+
15	91310139	91310253	BLM	+
15	91312362	91312461	BLM	+
15	91312667	91312816	BLM	+
15	91326051	91326158	BLM	+
15	91328150	91328311	BLM	+
15	91333878	91334074	BLM	+
15	91337396	91337587	BLM	+
15	91341419	91341567	BLM	+
15	91346750	91346950	BLM	+
15	91347396	91347589	BLM	+
15	91352366	91352489	BLM	+
15	91354434	91354636	BLM	+
15	91358331	91358686	BLM	+
16	2097989	2098066	TSC2	+
16	2098587	2098754	TSC2	+
16	2100400	2100487	TSC2	+
16	2103342	2103453	TSC2	+
16	2104296	2104441	TSC2	+
16	2105402	2105520	TSC2	+
16	2106196	2106245	TSC2	+
16	2106644	2106770	TSC2	+
16	2107105	2107179	TSC2	+
16	2108747	2108874	TSC2	+
16	2110670	2110814	TSC2	+
16	2111871	2112009	TSC2	+
16	2112497	2112601	TSC2	+
16	2112972	2113054	TSC2	+
16	2114272	2114428	TSC2	+
16	2115519	2115636	TSC2	+
16	2120456	2120579	TSC2	+
16	2121510	2121617	TSC2	+
16	2121784	2121935	TSC2	+
16	2122241	2122364	TSC2	+
16	2122849	2122984	TSC2	+
16	2124200	2124390	TSC2	+
16	2125799	2125893	TSC2	+
16	2126068	2126171	TSC2	+
16	2126491	2126586	TSC2	+
16	2127598	2127727	TSC2	+
16	2129032	2129197	TSC2	+
16	2129035	2129197	TSC2	+
16	2129276	2129429	TSC2	+
16	2129557	2129670	TSC2	+
16	2130165	2130378	TSC2	+
16	2131595	2131799	TSC2	+
16	2132436	2132505	TSC2	+
16	2133695	2133817	TSC2	+
16	2134228	2134716	TSC2	+
16	2134951	2135027	TSC2	+
16	2135230	2135323	TSC2	+
16	2136193	2136380	TSC2	+
16	2136732	2136872	TSC2	+
16	2137863	2137942	TSC2	+
16	2138048	2138140	TSC2	+
16	2138227	2138326	TSC2	+
16	2138446	2138713	TSC2	+
16	3631183	3632694	SLX4	-
16	3633097	3633511	SLX4	-
16	3634769	3634872	SLX4	-
16	3639002	3641311	SLX4	-
16	3642699	3642866	SLX4	-
16	3644453	3644600	SLX4	-
16	3645605	3645694	SLX4	-
16	3646153	3646394	SLX4	-
16	3647379	3647696	SLX4	-
16	3647797	3648000	SLX4	-
16	3650979	3651192	SLX4	-
16	3652118	3652308	SLX4	-
16	3656474	3656699	SLX4	-
16	3658430	3659567	SLX4	-
16	3661560	3661585	SLX4	-
16	23614482	23614990	PALB2	-
16	23619184	23619333	PALB2	-
16	23625324	23625412	PALB2	-
16	23632682	23632799	PALB2	-
16	23634289	23634451	PALB2	-
16	23635329	23635415	PALB2	-
16	23637556	23637718	PALB2	-
16	23640524	23640596	PALB2	-
16	23640960	23641790	PALB2	-
16	23646182	23647655	PALB2	-
16	23649170	23649273	PALB2	-
16	23649390	23649450	PALB2	-
16	23652430	23652678	PALB2	-
16	89803958	89805116	FANCA	-
16	89805289	89805382	FANCA	-
16	89805540	89805697	FANCA	-
16	89805885	89805961	FANCA	-
16	89806401	89806507	FANCA	-
16	89807211	89807274	FANCA	-
16	89809207	89809346	FANCA	-
16	89811366	89811479	FANCA	-
16	89812991	89813096	FANCA	-
16	89813238	89813298	FANCA	-
16	89815066	89815175	FANCA	-
16	89816137	89816310	FANCA	-
16	89818545	89818630	FANCA	-
16	89824984	89825113	FANCA	-
16	89828356	89828430	FANCA	-
16	89831297	89831474	FANCA	-
16	89833548	89833645	FANCA	-
16	89836244	89836432	FANCA	-
16	89836573	89836667	FANCA	-
16	89836971	89837042	FANCA	-
16	89838085	89838222	FANCA	-
16	89839678	89839792	FANCA	-
16	89842149	89842223	FANCA	-
16	89845208	89845258	FANCA	-
16	89845350	89845411	FANCA	-
16	89846276	89846365	FANCA	-
16	89849266	89849326	FANCA	-
16	89849414	89849510	FANCA	-
16	89851261	89851372	FANCA	-
16	89857810	89857944	FANCA	-
16	89858334	89858476	FANCA	-
16	89858878	89858955	FANCA	-
16	89862313	89862426	FANCA	-
16	89864766	89865487	FANCA	-
16	89865573	89865640	FANCA	-
16	89866012	89866046	FANCA	-
16	89869666	89869749	FANCA	-
16	89871687	89871800	FANCA	-
16	89874701	89874775	FANCA	-
16	89877114	89877210	FANCA	-
16	89877336	89877479	FANCA	-
16	89880927	89881021	FANCA	-
16	89882284	89882394	FANCA	-
16	89882944	89883065	FANCA	-
17	1733272	1733420	RPA1	+
17	1746096	1746147	RPA1	+
17	1747213	1747292	RPA1	+
17	1747871	1747980	RPA1	+
17	1756394	1756483	RPA1	+
17	1775727	1775820	RPA1	+
17	1778954	1779087	RPA1	+
17	1780505	1780608	RPA1	+
17	1782286	1782355	RPA1	+
17	1782508	1782701	RPA1	+
17	1782853	1782993	RPA1	+
17	1783836	1783985	RPA1	+
17	1787105	1787238	RPA1	+
17	1791968	1792145	RPA1	+
17	1795126	1795234	RPA1	+
17	1798302	1798389	RPA1	+
17	1800364	1802848	RPA1	+
17	33426810	33428055	RAD51D	-
17	33428219	33428384	RAD51D	-
17	33430272	33430343	RAD51D	-
17	33430472	33430563	RAD51D	-
17	33433404	33433500	RAD51D	-
17	33434006	33434141	RAD51D	-
17	33434384	33434466	RAD51D	-
17	33443877	33444056	RAD51D	-
17	33445519	33445638	RAD51D	-
17	33446129	33446191	RAD51D	-
17	33446550	33446888	RAD51D	-
17	41196311	41197819	BRCA1	-
17	41199659	41199720	BRCA1	-
17	41201137	41201211	BRCA1	-
17	41203079	41203134	BRCA1	-
17	41209068	41209152	BRCA1	-
17	41215349	41215390	BRCA1	-
17	41215890	41215968	BRCA1	-
17	41219624	41219712	BRCA1	-
17	41222944	41223255	BRCA1	-
17	41226347	41226538	BRCA1	-
17	41228504	41228628	BRCA1	-
17	41228504	41228631	BRCA1	-
17	41231350	41231416	BRCA1	-
17	41234420	41234592	BRCA1	-
17	41242960	41243049	BRCA1	-
17	41243451	41246877	BRCA1	-
17	41246760	41246877	BRCA1	-
17	41247862	41247939	BRCA1	-
17	41249260	41249306	BRCA1	-
17	41251791	41251894	BRCA1	-
17	41251791	41251897	BRCA1	-
17	41256138	41256278	BRCA1	-
17	41256884	41256973	BRCA1	-
17	41258472	41258550	BRCA1	-
17	41262481	41262597	BRCA1	-
17	41267742	41267796	BRCA1	-
17	41276033	41276132	BRCA1	-
17	41277198	41277340	BRCA1	-
17	41277287	41277500	BRCA1	-
17	41277293	41277468	BRCA1	-
17	56769962	56770149	RAD51C	+
17	56772291	56772550	RAD51C	+
17	56772291	56772695	RAD51C	+
17	56774053	56774220	RAD51C	+
17	56780556	56780690	RAD51C	+
17	56787219	56787351	RAD51C	+
17	56798106	56798173	RAD51C	+
17	56801400	56801461	RAD51C	+
17	56809844	56809905	RAD51C	+
17	56811478	56811692	RAD51C	+
17	59756546	59761501	BRIP1	-
17	59763196	59763526	BRIP1	-
17	59770790	59770873	BRIP1	-
17	59793311	59793424	BRIP1	-
17	59820373	59820495	BRIP1	-
17	59821792	59821952	BRIP1	-
17	59853761	59853923	BRIP1	-
17	59857621	59857762	BRIP1	-
17	59858200	59858366	BRIP1	-
17	59861630	59861785	BRIP1	-
17	59870957	59871090	BRIP1	-
17	59876460	59876660	BRIP1	-
17	59878613	59878835	BRIP1	-
17	59885827	59886118	BRIP1	-
17	59924461	59924581	BRIP1	-
17	59926489	59926617	BRIP1	-
17	59934418	59934592	BRIP1	-
17	59937156	59937268	BRIP1	-
17	59938807	59938930	BRIP1	-
17	59940644	59940920	BRIP1	-
19	1205797	1207202	STK11	+
19	1218415	1218499	STK11	+
19	1219322	1219412	STK11	+
19	1220371	1220504	STK11	+
19	1220579	1220716	STK11	+
19	1221211	1221339	STK11	+
19	1221947	1222005	STK11	+
19	1222983	1223171	STK11	+
19	1226452	1226662	STK11	+
19	1227591	1228434	STK11	+
2	29415639	29416788	ALK	-
2	29419635	29419726	ALK	-
2	29420407	29420542	ALK	-
2	29430036	29430138	ALK	-
2	29432651	29432744	ALK	-
2	29436849	29436947	ALK	-
2	29443571	29443701	ALK	-
2	29445209	29445274	ALK	-
2	29445382	29445473	ALK	-
2	29446207	29446394	ALK	-
2	29448326	29448431	ALK	-
2	29449787	29449940	ALK	-
2	29450439	29450538	ALK	-
2	29451749	29451932	ALK	-
2	29455169	29455314	ALK	-
2	29456430	29456562	ALK	-
2	29462545	29462696	ALK	-
2	29473970	29474133	ALK	-
2	29497964	29498093	ALK	-
2	29498267	29498362	ALK	-
2	29519753	29519923	ALK	-
2	29541169	29541270	ALK	-
2	29543616	29543748	ALK	-
2	29551215	29551347	ALK	-
2	29606597	29606725	ALK	-
2	29754780	29754982	ALK	-
2	29917715	29917880	ALK	-
2	29940443	29940563	ALK	-
2	30142858	30144477	ALK	-
2	47630205	47630314	MSH2	+
2	47630205	47630541	MSH2	+
2	47630498	47630541	MSH2	+
2	47635539	47635694	MSH2	+
2	47637232	47637511	MSH2	+
2	47639552	47639699	MSH2	+
2	47641407	47641557	MSH2	+
2	47643434	47643568	MSH2	+
2	47656880	47657080	MSH2	+
2	47672686	47672796	MSH2	+
2	47690169	47690293	MSH2	+
2	47693796	47693947	MSH2	+
2	47698103	47698201	MSH2	+
2	47702163	47702409	MSH2	+
2	47703505	47703710	MSH2	+
2	47705410	47705658	MSH2	+
2	47707834	47708010	MSH2	+
2	47709917	47710367	MSH2	+
2	48010220	48010632	MSH6	+
2	48011093	48011244	MSH6	+
2	48018065	48018262	MSH6	+
2	48023032	48023202	MSH6	+
2	48025749	48028294	MSH6	+
2	48025753	48028294	MSH6	+
2	48030558	48030824	MSH6	+
2	48032048	48032166	MSH6	+
2	48032756	48032846	MSH6	+
2	48033342	48033497	MSH6	+
2	48033590	48033790	MSH6	+
2	48033917	48034092	MSH6	+
2	58386377	58386935	FANCL	-
2	58387242	58387314	FANCL	-
2	58388656	58388773	FANCL	-
2	58390000	58390082	FANCL	-
2	58390163	58390209	FANCL	-
2	58390568	58390652	FANCL	-
2	58392858	58393009	FANCL	-
2	58425713	58425797	FANCL	-
2	58425728	58425797	FANCL	-
2	58431264	58431361	FANCL	-
2	58449076	58449177	FANCL	-
2	58453862	58453919	FANCL	-
2	58456948	58457009	FANCL	-
2	58459188	58459247	FANCL	-
2	58468352	58468515	FANCL	-
2	215593274	215593732	BARD1	-
2	215595134	215595232	BARD1	-
2	215609790	215609883	BARD1	-
2	215610445	215610578	BARD1	-
2	215617170	215617279	BARD1	-
2	215632205	215632378	BARD1	-
2	215633955	215634036	BARD1	-
2	215645283	215646233	BARD1	-
2	215657020	215657169	BARD1	-
2	215661784	215661841	BARD1	-
2	215674135	215674428	BARD1	-
22	29083730	29083974	CHEK2	-
22	29085122	29085203	CHEK2	-
22	29090019	29090105	CHEK2	-
22	29091114	29091230	CHEK2	-
22	29091697	29091861	CHEK2	-
22	29092888	29092975	CHEK2	-
22	29095825	29095925	CHEK2	-
22	29099492	29099554	CHEK2	-
22	29105993	29106047	CHEK2	-
22	29107896	29108005	CHEK2	-
22	29115382	29115473	CHEK2	-
22	29117505	29117619	CHEK2	-
22	29120873	29120911	CHEK2	-
22	29120964	29121112	CHEK2	-
22	29121230	29121355	CHEK2	-
22	29126407	29126536	CHEK2	-
22	29130390	29130715	CHEK2	-
22	29137756	29137822	CHEK2	-
3	10068112	10068157	FANCD2	+
3	10070308	10070405	FANCD2	+
3	10074515	10074656	FANCD2	+
3	10076152	10076220	FANCD2	+
3	10076378	10076482	FANCD2	+
3	10076856	10076917	FANCD2	+
3	10077970	10078023	FANCD2	+
3	10080962	10081041	FANCD2	+
3	10081404	10081529	FANCD2	+
3	10083306	10083394	FANCD2	+
3	10084242	10084347	FANCD2	+
3	10084733	10084834	FANCD2	+
3	10085167	10085276	FANCD2	+
3	10085512	10085548	FANCD2	+
3	10088263	10088407	FANCD2	+
3	10089600	10089735	FANCD2	+
3	10091057	10091189	FANCD2	+
3	10094070	10094181	FANCD2	+
3	10101977	10102087	FANCD2	+
3	10103834	10103895	FANCD2	+
3	10105475	10105595	FANCD2	+
3	10106039	10106113	FANCD2	+
3	10106412	10106559	FANCD2	+
3	10107077	10107178	FANCD2	+
3	10107547	10107663	FANCD2	+
3	10108892	10109001	FANCD2	+
3	10114554	10114665	FANCD2	+
3	10114936	10115046	FANCD2	+
3	10116213	10116357	FANCD2	+
3	10119764	10119881	FANCD2	+
3	10122783	10122912	FANCD2	+
3	10123029	10123148	FANCD2	+
3	10127495	10127606	FANCD2	+
3	10128817	10128948	FANCD2	+
3	10130132	10130226	FANCD2	+
3	10130511	10130634	FANCD2	+
3	10131975	10132069	FANCD2	+
3	10133864	10133936	FANCD2	+
3	10134968	10135007	FANCD2	+
3	10135972	10136047	FANCD2	+
3	10136883	10136958	FANCD2	+
3	10138009	10138156	FANCD2	+
3	10140403	10140499	FANCD2	+
3	10140403	10141344	FANCD2	+
3	10142871	10143614	FANCD2	+
3	10183318	10183871	VHL	+
3	10188197	10188320	VHL	+
3	10191470	10195354	VHL	+
3	37034840	37035154	MLH1	+
3	37035267	37035381	MLH1	+
3	37038109	37038200	MLH1	+
3	37038114	37038200	MLH1	+
3	37038646	37038791	MLH1	+
3	37042445	37042539	MLH1	+
3	37042445	37042544	MLH1	+
3	37045891	37045965	MLH1	+
3	37048481	37048554	MLH1	+
3	37050304	37050396	MLH1	+
3	37053310	37053353	MLH1	+
3	37053501	37053590	MLH1	+
3	37055922	37056035	MLH1	+
3	37058996	37059090	MLH1	+
3	37061800	37061954	MLH1	+
3	37067127	37067498	MLH1	+
3	37070274	37070423	MLH1	+
3	37081676	37081785	MLH1	+
3	37083758	37083822	MLH1	+
3	37089009	37089174	MLH1	+
3	37090007	37090100	MLH1	+
3	37090394	37090508	MLH1	+
3	37091976	37092337	MLH1	+
3	37107107	37107380	MLH1	+
3	52435019	52436437	BAP1	-
3	52436617	52436690	BAP1	-
3	52436794	52436887	BAP1	-
3	52437153	52437314	BAP1	-
3	52437431	52437910	BAP1	-
3	52438468	52438602	BAP1	-
3	52439125	52439310	BAP1	-
3	52439780	52439928	BAP1	-
3	52440268	52440392	BAP1	-
3	52440844	52440923	BAP1	-
3	52441189	52441332	BAP1	-
3	52441414	52441476	BAP1	-
3	52441973	52442093	BAP1	-
3	52442489	52442622	BAP1	-
3	52443569	52443624	BAP1	-
3	52443729	52443759	BAP1	-
3	52443857	52444121	BAP1	-
3	142168076	142168444	ATR	-
3	142171969	142172075	ATR	-
3	142176445	142176597	ATR	-
3	142177799	142177953	ATR	-
3	142178068	142178225	ATR	-
3	142180781	142180932	ATR	-
3	142183938	142184082	ATR	-
3	142185165	142185375	ATR	-
3	142186775	142186910	ATR	-
3	142188178	142188411	ATR	-
3	142188927	142189025	ATR	-
3	142203981	142204124	ATR	-
3	142211973	142212153	ATR	-
3	142215202	142215362	ATR	-
3	142215854	142216034	ATR	-
3	142217438	142217616	ATR	-
3	142218468	142218560	ATR	-
3	142222203	142222295	ATR	-
3	142223980	142224145	ATR	-
3	142226772	142226951	ATR	-
3	142231101	142231312	ATR	-
3	142232342	142232480	ATR	-
3	142234236	142234357	ATR	-
3	142238510	142238626	ATR	-
3	142241569	142241683	ATR	-
3	142242834	142243041	ATR	-
3	142253921	142254047	ATR	-
3	142254949	142255043	ATR	-
3	142257323	142257467	ATR	-
3	142259745	142259876	ATR	-
3	142261506	142261599	ATR	-
3	142266566	142266752	ATR	-
3	142268320	142268515	ATR	-
3	142268973	142269144	ATR	-
3	142272068	142272240	ATR	-
3	142272481	142272582	ATR	-
3	142272666	142272857	ATR	-
3	142274718	142274981	ATR	-
3	142275224	142275417	ATR	-
3	142277465	142277618	ATR	-
3	142278092	142278283	ATR	-
3	142279104	142279296	ATR	-
3	142280084	142280263	ATR	-
3	142281073	142281951	ATR	-
3	142284962	142285103	ATR	-
3	142286904	142286996	ATR	-
3	142297487	142297668	ATR	-
4	55095263	55095582	PDGFRA	+
4	55124923	55124984	PDGFRA	+
4	55127261	55127579	PDGFRA	+
4	55129833	55130094	PDGFRA	+
4	55131085	55131216	PDGFRA	+
4	55133455	55133627	PDGFRA	+
4	55133718	55133908	PDGFRA	+
4	55136799	55136915	PDGFRA	+
4	55138560	55138687	PDGFRA	+
4	55139703	55139897	PDGFRA	+
4	55140697	55140792	PDGFRA	+
4	55141007	55141140	PDGFRA	+
4	55143554	55143659	PDGFRA	+
4	55144062	55144173	PDGFRA	+
4	55144528	55144682	PDGFRA	+
4	55146482	55146649	PDGFRA	+
4	55146482	55146925	PDGFRA	+
4	55151537	55151653	PDGFRA	+
4	55152007	55152130	PDGFRA	+
4	55153596	55153708	PDGFRA	+
4	55154965	55155065	PDGFRA	+
4	55155175	55155281	PDGFRA	+
4	55156479	55156721	PDGFRA	+
4	55161291	55164412	PDGFRA	+
4	55524094	55524248	KIT	+
4	55561677	55561947	KIT	+
4	55564449	55564731	KIT	+
4	55565795	55565932	KIT	+
4	55569889	55570058	KIT	+
4	55573263	55573453	KIT	+
4	55575589	55575705	KIT	+
4	55589749	55589864	KIT	+
4	55592022	55592204	KIT	+
4	55592022	55592216	KIT	+
4	55593383	55593490	KIT	+
4	55593581	55593708	KIT	+
4	55593988	55594093	KIT	+
4	55594176	55594287	KIT	+
4	55595500	55595651	KIT	+
4	55597493	55597585	KIT	+
4	55598036	55598164	KIT	+
4	55599235	55599358	KIT	+
4	55602663	55602775	KIT	+
4	55602886	55602986	KIT	+
4	55603340	55603446	KIT	+
4	55604594	55606881	KIT	+
4	84382093	84384055	FAM175A	-
4	84384646	84384761	FAM175A	-
4	84388606	84388691	FAM175A	-
4	84390184	84390304	FAM175A	-
4	84391355	84391549	FAM175A	-
4	84393374	84393441	FAM175A	-
4	84397795	84397832	FAM175A	-
4	84403306	84403397	FAM175A	-
4	84406138	84406290	FAM175A	-
6	35420137	35420570	FANCE	+
6	35423523	35424130	FANCE	+
6	35425332	35425377	FANCE	+
6	35425692	35425761	FANCE	+
6	35426073	35426217	FANCE	+
6	35426094	35426217	FANCE	+
6	35427107	35427231	FANCE	+
6	35427458	35427537	FANCE	+
6	35428328	35428395	FANCE	+
6	35430565	35430691	FANCE	+
6	35434020	35434881	FANCE	+
7	6012869	6013173	PMS2	-
7	6017218	6017388	PMS2	-
7	6018226	6018327	PMS2	-
7	6022454	6022622	PMS2	-
7	6026389	6027251	PMS2	-
7	6029430	6029586	PMS2	-
7	6031603	6031688	PMS2	-
7	6035164	6035264	PMS2	-
7	6036956	6037054	PMS2	-
7	6038738	6038857	PMS2	-
7	6038738	6038906	PMS2	-
7	6042083	6042267	PMS2	-
7	6043320	6043423	PMS2	-
7	6043602	6043689	PMS2	-
7	6045522	6045657	PMS2	-
7	6045522	6045662	PMS2	-
7	6048627	6048737	PMS2	-
7	55086724	55087058	EGFR	+
7	55177539	55177651	EGFR	+
7	55209978	55210130	EGFR	+
7	55210997	55211181	EGFR	+
7	55214298	55214433	EGFR	+
7	55218986	55219055	EGFR	+
7	55220238	55220357	EGFR	+
7	55221703	55221845	EGFR	+
7	55223522	55223639	EGFR	+
7	55224225	55224352	EGFR	+
7	55224451	55224525	EGFR	+
7	55224451	55224644	EGFR	+
7	55225355	55225446	EGFR	+
7	55227831	55228031	EGFR	+
7	55229191	55229324	EGFR	+
7	55231425	55231516	EGFR	+
7	55232972	55233130	EGFR	+
7	55236215	55236328	EGFR	+
7	55237999	55238738	EGFR	+
7	55238867	55238906	EGFR	+
7	55240675	55240817	EGFR	+
7	55241613	55241736	EGFR	+
7	55242414	55242513	EGFR	+
7	55248985	55249171	EGFR	+
7	55259411	55259567	EGFR	+
7	55260458	55260534	EGFR	+
7	55266409	55266556	EGFR	+
7	55268008	55268106	EGFR	+
7	55268880	55269048	EGFR	+
7	55269427	55269475	EGFR	+
7	55270209	55270318	EGFR	+
7	55272948	55275031	EGFR	+
7	116312458	116312631	MET	+
7	116339124	116340338	MET	+
7	116364175	116364218	MET	+
7	116364825	116364901	MET	+
7	116371721	116371913	MET	+
7	116380003	116380138	MET	+
7	116380905	116381079	MET	+
7	116395408	116395569	MET	+
7	116397490	116397593	MET	+
